,Date,Open,High,Low,Close,Volume,Tenkan,Kijun,Senkou_A,Senkou_B,Chikou,EMA_55,EMA_99,EMA_222,Score
163,2020-06-25 12:25:00,9184.0,9197.0,9169.52,9171.22,1384.908,9232.26,9239.61,9251.8775,9169.060000000001,9246.0,9243.236061020743,9237.19431287301,9242.27330144587,-1
164,2020-06-25 12:30:00,9171.21,9193.0,9157.74,9189.66,2017.528,9226.369999999999,9245.43,9253.022500000001,9169.060000000001,9236.17,9241.322630270002,9236.243626615551,9241.801433271467,-1
165,2020-06-25 12:35:00,9189.65,9213.0,9189.65,9198.58,2062.248,9226.369999999999,9245.43,9257.54,9169.060000000001,9226.11,9239.79610776036,9235.49035408324,9241.413797098627,-1
166,2020-06-25 12:40:00,9198.69,9204.35,9186.28,9193.12,715.2510000000002,9226.369999999999,9245.43,9259.415,9169.060000000001,9232.67,9238.129103911775,9234.642947001576,9240.980668873528,-1
167,2020-06-25 12:45:00,9193.12,9206.63,9192.41,9198.27,739.7230000000002,9226.369999999999,9245.43,9259.53,9169.060000000001,9241.99,9236.705564486356,9233.915488061542,9240.597613547307,-1
168,2020-06-25 12:50:00,9198.25,9198.82,9175.96,9179.72,1056.92,9226.369999999999,9245.43,9259.53,9169.060000000001,9245.53,9234.6703657547,9232.83157830031,9240.05162598186,-1
169,2020-06-25 12:55:00,9179.73,9190.89,9177.38,9184.0,721.395,9226.369999999999,9245.43,9257.185000000001,9169.060000000001,9242.66,9232.86070983489,9231.854946734305,9239.548920816102,-1
170,2020-06-25 13:00:00,9184.0,9188.98,9165.84,9187.21,887.977,9226.369999999999,9245.43,9257.185000000001,9169.060000000001,9224.38,9231.230327340787,9230.962047799618,9239.079513454522,-1
171,2020-06-25 13:05:00,9186.89,9210.17,9185.35,9207.31,1167.775,9226.369999999999,9245.43,9257.185000000001,9169.060000000001,9221.26,9230.37602993576,9230.489006843625,9238.794585082733,-1
172,2020-06-25 13:10:00,9207.31,9244.33,9206.99,9230.0,2223.301,9226.369999999999,9245.43,9253.94,9169.060000000001,9221.0,9230.362600295197,9230.479226706753,9238.715709880196,-1
173,2020-06-25 13:15:00,9230.71,9233.46,9222.5,9231.89,765.215,9224.325,9245.43,9251.905,9169.060000000001,9220.06,9230.417150284655,9230.507442172619,9238.654492751224,-1
174,2020-06-25 13:20:00,9231.62,9239.32,9222.14,9234.27,939.352,9220.515,9245.43,9251.845000000001,9169.060000000001,9234.62,9230.554752060203,9230.582693329166,9238.61516994628,-1
175,2020-06-25 13:25:00,9234.27,9236.63,9230.0,9230.81,486.304,9217.95,9245.43,9251.44,9169.060000000001,9235.45,9230.563868058052,9230.587239462584,9238.545168422099,-1
176,2020-06-25 13:30:00,9230.8,9234.93,9214.93,9216.85,834.053,9211.825,9245.43,9251.44,9169.060000000001,9225.29,9230.07408705598,9230.312494673331,9238.350592920555,-1
177,2020-06-25 13:35:00,9216.84,9227.32,9211.5,9220.0,635.02,9211.27,9245.43,9250.8825,9169.060000000001,9224.72,9229.714298232551,9230.106244779865,9238.18601361185,-1
178,2020-06-25 13:40:00,9220.0,9220.0,9194.44,9194.59,1105.407,9201.035,9245.43,9250.8825,9169.060000000001,9217.48,9228.459859009961,9229.395919884268,9237.795017974075,-1
179,2020-06-25 13:45:00,9194.6,9213.86,9194.59,9195.01,690.2589999999999,9201.035,9235.36,9250.8825,9169.060000000001,9225.77,9227.265221188176,9228.708201486583,9237.411295839778,-1
180,2020-06-25 13:50:00,9195.0,9204.0,9186.0,9195.0,1013.139,9201.035,9235.36,9250.8825,9169.060000000001,9227.17,9226.112891860026,9228.034037456851,9237.030925473502,-1
181,2020-06-25 13:55:00,9194.99,9200.0,9177.77,9191.12,1255.434,9201.035,9235.36,9250.8825,9169.060000000001,9282.07,9224.863145722167,9227.295756707714,9236.619168294368,-1
182,2020-06-25 14:00:00,9191.11,9227.97,9190.17,9220.6,1330.0970000000002,9201.035,9228.869999999999,9250.8825,9169.060000000001,9272.18,9224.710890517803,9227.16184157356,9236.475498623566,-1
183,2020-06-25 14:05:00,9220.61,9229.0,9210.0,9214.01,721.177,9201.035,9226.369999999999,9252.69,9169.060000000001,9271.68,9224.328715856454,9226.898804742088,9236.274014330978,-1
184,2020-06-25 14:10:00,9214.01,9232.23,9213.38,9226.31,702.688,9205.085,9226.369999999999,9253.945,9169.060000000001,9287.43,9224.399476004439,9226.887028647247,9236.18465097375,-1
185,2020-06-25 14:15:00,9226.32,9233.0,9223.0,9228.98,510.979,9205.085,9226.369999999999,9253.945,9169.060000000001,9287.47,9224.563066147139,9226.9288880743,9236.120035269949,1
186,2020-06-25 14:20:00,9228.97,9256.7,9223.9,9251.37,1862.894,9211.27,9226.369999999999,9254.087500000001,9169.060000000001,9282.0,9225.520456641883,9227.417710312815,9236.256806254076,1
187,2020-06-25 14:25:00,9251.37,9266.81,9245.77,9255.0,1435.562,9216.325,9226.369999999999,9254.087500000001,9169.060000000001,9284.85,9226.573297476101,9227.96935610656,9236.424906646416,1
188,2020-06-25 14:30:00,9254.99,9266.81,9245.32,9245.56,984.953,9216.325,9226.369999999999,9247.69,9169.060000000001,9274.57,9227.251393994811,9228.321168984428,9236.50683573479,1
189,2020-06-25 14:35:00,9245.58,9263.23,9243.0,9257.3,732.331,9216.325,9226.369999999999,9244.08,9169.060000000001,9283.56,9228.324558494996,9228.90074560474,9236.693321512954,1
190,2020-06-25 14:40:00,9257.76,9259.19,9237.7,9251.75,1126.83,9222.29,9226.369999999999,9243.990000000002,9169.060000000001,9286.87,9229.16118140589,9229.357730692645,9236.828358988174,1
191,2020-06-25 14:45:00,9251.22,9256.26,9242.17,9253.0,554.544,9222.29,9226.369999999999,9233.94,9169.060000000001,9291.4,9230.012567784252,9229.830576078792,9236.973396127294,1
192,2020-06-25 14:50:00,9253.0,9258.53,9246.68,9252.01,364.277,9222.29,9226.369999999999,9236.0475,9169.060000000001,9274.47,9230.798190363386,9230.274164557215,9237.10825356113,1
193,2020-06-25 14:55:00,9252.0,9253.74,9243.94,9246.0,682.6210000000002,9222.29,9226.369999999999,9235.935000000001,9169.060000000001,9280.02,9231.341112136122,9230.58868126607,9237.188000165963,1
194,2020-06-25 15:00:00,9246.01,9246.35,9225.27,9236.17,868.4739999999998,9222.29,9226.369999999999,9235.9,9169.060000000001,9269.85,9231.513572416976,9230.700307640749,9237.178870119631,1
195,2020-06-25 15:05:00,9236.34,9236.36,9223.25,9226.11,591.391,9222.29,9226.369999999999,9235.9,9169.060000000001,9273.02,9231.320587687798,9230.608501487934,9237.079597741877,-1
196,2020-06-25 15:10:00,9226.12,9236.0,9221.19,9232.67,633.763,9222.29,9226.369999999999,9235.9,9169.060000000001,9267.07,9231.368780984663,9230.649731458174,9237.040049780066,1
197,2020-06-25 15:15:00,9232.67,9243.37,9228.96,9241.99,402.128,9222.29,9226.369999999999,9235.9,9169.060000000001,9263.21,9231.74811023521,9230.87653682901,9237.08444395244,1
198,2020-06-25 15:20:00,9242.0,9248.0,9239.06,9245.53,514.335,9222.29,9226.369999999999,9235.9,9169.060000000001,9270.0,9232.240320583953,9231.169606092428,9237.160188849728,1
199,2020-06-25 15:25:00,9245.54,9249.99,9242.15,9242.66,472.985,9222.29,9226.369999999999,9235.9,9169.060000000001,9278.4,9232.612451991668,9231.39941397058,9237.209514510268,1
200,2020-06-25 15:30:00,9242.65,9243.09,9224.37,9224.38,527.714,9222.29,9226.369999999999,9235.9,9169.060000000001,9280.55,9232.318435849109,9231.259025691168,9237.094451599862,-1
201,2020-06-25 15:35:00,9224.37,9230.0,9213.87,9221.26,845.061,9228.49,9226.369999999999,9235.9,9169.060000000001,9281.99,9231.923491711641,9231.059045177344,9236.95243858103,-1
202,2020-06-25 15:40:00,9220.9,9227.0,9216.99,9221.0,540.627,9238.404999999999,9226.369999999999,9235.9,9169.060000000001,9269.97,9231.533367007654,9230.857864273798,9236.809367382994,-1
203,2020-06-25 15:45:00,9221.0,9227.31,9216.36,9220.06,479.682,9240.095,9226.369999999999,9234.8775,9169.060000000001,9267.0,9231.123603900238,9230.641906988321,9236.659148841441,-1
204,2020-06-25 15:50:00,9220.07,9235.72,9216.59,9234.62,463.387,9240.34,9226.369999999999,9232.9725,9169.060000000001,9254.71,9231.248475189515,9230.721468848555,9236.640860511025,1
205,2020-06-25 15:55:00,9234.31,9239.54,9233.75,9235.45,336.207,9240.34,9226.369999999999,9231.69,9169.060000000001,9258.92,9231.398529647033,9230.816039471583,9236.630180147698,1
206,2020-06-25 16:00:00,9235.44,9256.18,9213.84,9225.29,1953.211,9240.325,9226.369999999999,9228.6275,9169.060000000001,9253.29,9231.180367873925,9230.705518682153,9236.52847449615,-1
207,2020-06-25 16:05:00,9225.29,9241.84,9224.29,9224.72,619.304,9240.325,9226.369999999999,9228.35,9193.25,9249.78,9230.949640449857,9230.58580830851,9236.422568895287,-1
208,2020-06-25 16:10:00,9224.81,9231.26,9207.64,9217.48,733.295,9235.435,9226.369999999999,9223.2325,9193.25,9251.11,9230.468581862362,9230.32369214234,9236.252680385014,-1
209,2020-06-25 16:15:00,9217.49,9228.42,9216.89,9225.77,373.025,9233.415,9226.369999999999,9218.1975,9200.91,9258.01,9230.30077536728,9230.232618299493,9236.158665314295,-1
210,2020-06-25 16:20:00,9225.78,9232.93,9223.86,9227.17,414.267,9233.085,9226.369999999999,9218.1975,9211.18,9251.17,9230.188961961305,9230.171365933504,9236.07804948188,1
211,2020-06-25 16:25:00,9227.17,9292.5,9225.43,9282.07,2810.555,9250.07,9226.369999999999,9218.1975,9211.18,9248.0,9232.041856176973,9231.209338614834,9236.490533343027,1
212,2020-06-25 16:30:00,9282.07,9285.86,9266.0,9272.18,1170.481,9250.07,9226.369999999999,9214.9525,9214.695,9247.0,9233.475361313509,9232.028751842538,9236.810618245781,1
213,2020-06-25 16:35:00,9272.17,9278.99,9266.16,9271.68,574.993,9250.07,9225.119999999999,9213.7025,9214.695,9264.6,9234.83981269517,9232.821776805687,9237.123348126985,1
214,2020-06-25 16:40:00,9271.47,9292.5,9269.51,9287.43,1561.2820000000004,9250.07,9225.119999999999,9215.727499999999,9214.695,9263.6,9236.718033670344,9233.913941269575,9237.57452886127,1
215,2020-06-25 16:45:00,9288.07,9290.0,9279.62,9287.47,651.387,9250.07,9225.119999999999,9215.727499999999,9214.695,9277.63,9238.530603896403,9234.985062444184,9238.022021875968,1
216,2020-06-25 16:50:00,9287.46,9290.0,9280.05,9282.0,493.791,9250.07,9225.119999999999,9218.82,9214.695,9283.44,9240.083082328674,9235.925361195299,9238.416443204434,1
217,2020-06-25 16:55:00,9281.99,9285.0,9276.56,9284.85,638.986,9250.07,9225.119999999999,9221.3475,9214.695,9278.57,9241.681900816935,9236.903853971393,9238.83288766,1
218,2020-06-25 17:00:00,9284.85,9290.96,9268.63,9274.57,986.853,9250.07,9225.119999999999,9221.3475,9214.695,9287.15,9242.85647578776,9237.657176891966,9239.153399878296,1
219,2020-06-25 17:05:00,9274.35,9283.97,9272.54,9283.56,327.654,9250.07,9225.119999999999,9221.3475,9214.695,9280.9,9244.310173081054,9238.575233354128,9239.55166535024,1
220,2020-06-25 17:10:00,9283.24,9288.0,9276.71,9286.87,714.052,9250.07,9225.119999999999,9224.33,9214.695,9285.7,9245.830166899588,9239.541128687046,9239.976045033198,1
221,2020-06-25 17:15:00,9286.7,9292.5,9283.39,9291.4,484.657,9250.07,9225.119999999999,9224.33,9214.695,9274.04,9247.45766093889,9240.578306113304,9240.437246423035,1
222,2020-06-25 17:20:00,9291.41,9291.41,9270.28,9274.47,656.699,9250.07,9225.119999999999,9224.33,9214.695,9277.95,9248.42238733393,9241.25613999104,9240.742472912514,1
223,2020-06-25 17:25:00,9274.47,9280.91,9270.52,9280.02,266.11400000000003,9250.07,9225.119999999999,9224.33,9214.695,9280.0,9249.550873500577,9242.031417191218,9241.094737729441,1
224,2020-06-25 17:30:00,9280.03,9280.03,9266.0,9269.85,434.241,9250.07,9229.17,9224.33,9216.985,9282.2,9250.275842304129,9242.587788847393,9241.352632458325,1
225,2020-06-25 17:35:00,9269.85,9274.86,9266.03,9273.02,309.367,9250.07,9229.17,9224.33,9226.02,9284.3,9251.08813365041,9243.196433070445,9241.636644723272,1
226,2020-06-25 17:40:00,9273.01,9274.12,9265.0,9267.07,377.587,9250.07,9229.17,9224.33,9229.77,9274.62,9251.658914591466,9243.673904409035,9241.864746564319,1
227,2020-06-25 17:45:00,9267.63,9273.6,9259.4,9263.21,589.375,9250.07,9229.17,9224.33,9230.0,9277.39,9252.071453356057,9244.064626320855,9242.056183814864,1
228,2020-06-25 17:50:00,9263.21,9271.23,9261.52,9270.0,280.073,9254.695,9229.17,9224.33,9230.0,9275.02,9252.711758593341,9244.583333794437,9242.30680100038,1
229,2020-06-25 17:55:00,9269.99,9278.49,9269.99,9278.4,247.062,9258.18,9229.17,9224.33,9235.380000000001,9278.94,9253.629195786436,9245.259667118547,9242.630506821004,1
230,2020-06-25 18:00:00,9278.4,9282.71,9277.58,9280.55,356.59,9258.965,9235.135,9224.33,9235.380000000001,9280.28,9254.590653079778,9245.965473776178,9242.970591961623,1
231,2020-06-25 18:05:00,9280.54,9286.8,9278.49,9281.99,507.016,9275.95,9235.135,9227.43,9235.380000000001,9279.47,9255.569201184073,9246.685964300656,9243.3205418095,1
232,2020-06-25 18:10:00,9281.99,9284.91,9265.07,9269.97,671.315,9275.95,9235.135,9232.387499999999,9235.380000000001,9267.72,9256.0835154275,9247.151645014643,9243.559550403137,1
233,2020-06-25 18:15:00,9269.98,9270.12,9263.47,9267.0,319.384,9275.95,9235.135,9233.232499999998,9235.380000000001,9273.4,9256.473389876517,9247.54861211435,9243.769778650641,1
234,2020-06-25 18:20:00,9267.01,9267.37,9254.7,9254.71,447.442,9273.6,9235.135,9233.355,9235.380000000001,9272.05,9256.41041166664,9247.691839872063,9243.867897227765,1
235,2020-06-25 18:25:00,9254.7,9259.2,9244.0,9258.92,1007.95,9268.25,9235.135,9233.355,9235.380000000001,9270.18,9256.500039821403,9247.916403074621,9244.002893665183,1
236,2020-06-25 18:30:00,9258.93,9261.05,9250.56,9253.29,373.266,9268.25,9235.135,9233.3475,9235.380000000001,9278.19,9256.38539554207,9248.023875013128,9244.08618609868,1
237,2020-06-25 18:35:00,9253.3,9254.15,9244.0,9249.78,446.481,9268.25,9235.135,9233.3475,9235.380000000001,9306.22,9256.149488558425,9248.058997512866,9244.137251694206,1
238,2020-06-25 18:40:00,9249.77,9256.88,9243.0,9251.11,577.6519999999998,9267.75,9235.135,9230.9025,9235.380000000001,9306.65,9255.969506824196,9248.120017562607,9244.199787553453,1
239,2020-06-25 18:45:00,9251.07,9259.89,9251.06,9258.01,242.904,9267.75,9235.135,9229.8925,9235.380000000001,9323.02,9256.042381580475,9248.317817211355,9244.323645961043,1
240,2020-06-25 18:50:00,9258.0,9258.88,9250.92,9251.17,152.09,9267.75,9235.135,9229.727499999999,9235.380000000001,9310.79,9255.868367952602,9248.374860867129,9244.385048239421,1
241,2020-06-25 18:55:00,9251.12,9251.9,9246.76,9248.0,228.842,9267.205,9241.335,9238.22,9235.380000000001,9296.62,9255.587354811438,9248.367363649784,9244.417469331443,1
242,2020-06-25 19:00:00,9247.6,9248.45,9234.0,9247.0,745.038,9260.4,9250.07,9238.22,9235.380000000001,9308.83,9255.280663568172,9248.34001637679,9244.440631041476,-1
243,2020-06-25 19:05:00,9247.01,9265.0,9242.57,9264.6,836.298,9260.4,9250.07,9237.595,9235.380000000001,9304.98,9255.613497012166,9248.665216049252,9244.6214325568,1
244,2020-06-25 19:10:00,9264.57,9271.63,9262.0,9263.6,513.399,9260.4,9250.07,9237.595,9235.380000000001,9285.39,9255.898729261731,9248.963911728268,9244.791643924003,1
245,2020-06-25 19:15:00,9263.59,9280.0,9263.46,9277.63,622.4580000000002,9260.4,9250.07,9237.595,9235.380000000001,9293.86,9256.674846073813,9249.537233493702,9245.086158328273,1
246,2020-06-25 19:20:00,9277.63,9285.0,9276.5,9283.44,524.827,9260.4,9250.07,9237.595,9235.380000000001,9301.4,9257.63074442832,9250.215288823827,9245.430138971069,1
247,2020-06-25 19:25:00,9283.45,9288.32,9278.51,9278.57,447.326,9261.16,9250.07,9237.595,9235.380000000001,9300.65,9258.378574984452,9250.782383047352,9245.727357455633,1
248,2020-06-25 19:30:00,9278.56,9288.0,9278.06,9287.15,660.467,9261.16,9250.07,9237.595,9235.380000000001,9313.24,9259.406125877864,9251.509735386406,9246.098860976212,1
249,2020-06-25 19:35:00,9287.15,9287.2,9280.85,9280.9,274.6,9261.16,9250.07,9237.595,9235.380000000001,9301.49,9260.17376423937,9252.097540678678,9246.410978814989,1
250,2020-06-25 19:40:00,9280.9,9290.0,9278.01,9285.7,503.753,9262.0,9250.07,9237.595,9235.380000000001,9287.06,9261.085415516534,9252.769589865105,9246.763346717993,1
251,2020-06-25 19:45:00,9285.78,9285.78,9274.04,9274.04,472.85,9262.0,9250.07,9237.595,9235.380000000001,9256.42,9261.548079248087,9253.194998067802,9247.007980379714,1
252,2020-06-25 19:50:00,9274.0,9281.57,9271.0,9277.95,354.844,9262.0,9250.07,9237.595,9239.595000000001,9249.17,9262.133862132083,9253.690098106445,9247.285487282139,1
253,2020-06-25 19:55:00,9278.32,9280.0,9274.4,9280.0,284.773,9262.0,9250.07,9237.595,9239.61,9250.53,9262.771938484508,9254.216296144315,9247.578890983645,1
254,2020-06-25 20:00:00,9280.0,9298.2,9279.99,9282.2,948.741,9266.1,9252.92,9239.619999999999,9245.43,9221.47,9263.465797824347,9254.77597022143,9247.889394203521,1
255,2020-06-25 20:05:00,9282.2,9286.81,9276.27,9284.3,476.07,9266.1,9252.92,9239.619999999999,9245.43,9231.53,9264.209876473478,9255.366450817,9248.215946721875,1
256,2020-06-25 20:10:00,9283.72,9284.67,9273.06,9274.62,342.975,9266.1,9252.92,9239.619999999999,9245.43,9238.27,9264.581666599426,9255.75152180066,9248.452754374593,1
257,2020-06-25 20:15:00,9274.62,9278.61,9272.65,9277.39,230.831,9266.1,9252.92,9239.619999999999,9245.43,9252.9,9265.039107078019,9256.184291364647,9248.712281241189,1
258,2020-06-25 20:20:00,9277.39,9277.39,9275.0,9275.02,81.195,9266.1,9252.92,9241.932499999999,9245.43,9257.27,9265.395567539517,9256.561005537355,9248.948224907186,1
259,2020-06-25 20:25:00,9275.03,9284.0,9275.0,9278.94,199.609,9266.1,9252.92,9243.675,9245.43,9257.32,9265.87929727025,9257.008585426607,9249.217209437167,1
260,2020-06-25 20:30:00,9278.93,9282.01,9278.93,9280.28,191.558,9266.1,9252.92,9247.05,9245.43,9250.59,9266.393608082028,9257.474013718076,9249.495799487057,1
261,2020-06-25 20:35:00,9280.29,9283.25,9279.47,9279.47,152.392,9266.1,9252.92,9255.5425,9245.43,9251.28,9266.860622079099,9257.913933443715,9249.764626397486,1
262,2020-06-25 20:40:00,9279.48,9279.48,9265.74,9267.72,454.661,9270.385,9252.92,9255.5425,9245.43,9243.18,9266.891314147702,9258.110054774841,9249.925661138315,1
263,2020-06-25 20:45:00,9267.71,9273.75,9266.31,9273.4,221.747,9280.1,9252.92,9255.5425,9245.43,9240.08,9267.123767213858,9258.415853679346,9250.136193325416,1
264,2020-06-25 20:50:00,9272.78,9273.71,9266.52,9272.05,164.0,9280.83,9252.92,9254.3675,9245.43,9249.56,9267.299704099078,9258.68853660576,9250.332729708147,1
265,2020-06-25 20:55:00,9272.06,9274.18,9268.68,9270.18,163.572,9281.970000000001,9252.92,9251.692500000001,9245.43,9252.92,9267.402571809824,9258.918365873644,9250.510732132288,1
266,2020-06-25 21:00:00,9270.18,9278.2,9268.33,9278.19,251.207,9281.970000000001,9252.92,9251.692500000001,9245.43,9256.89,9267.78783710233,9259.303798556171,9250.758976687155,1
267,2020-06-25 21:05:00,9278.2,9310.0,9278.19,9306.22,1346.535,9287.869999999999,9258.82,9251.692500000001,9245.43,9254.36,9269.160414348677,9260.242122585048,9251.256384967986,1
268,2020-06-25 21:10:00,9308.04,9320.79,9305.44,9306.65,1481.909,9293.265,9268.84,9251.442500000001,9245.43,9257.36,9270.49932812194,9261.170280133347,9251.753188690245,1
269,2020-06-25 21:15:00,9306.55,9350.9,9306.45,9323.02,2958.806,9308.32,9287.380000000001,9251.442500000001,9235.36,9256.66,9272.3750664033,9262.40727453068,9252.392352917239,1
270,2020-06-25 21:20:00,9323.05,9323.59,9310.18,9310.79,725.5980000000002,9308.32,9288.165,9251.442500000001,9235.36,9249.79,9273.747028317468,9263.374929040066,9252.916098630985,1
271,2020-06-25 21:25:00,9310.27,9310.72,9295.01,9296.62,857.556,9308.32,9292.45,9254.27,9235.36,9246.75,9274.563920163273,9264.039830459265,9253.308061871961,1
272,2020-06-25 21:30:00,9296.63,9309.65,9296.36,9308.83,596.086,9308.32,9292.45,9255.235,9228.869999999999,9225.15,9275.78770872887,9264.93563385008,9253.806016474005,1
273,2020-06-25 21:35:00,9308.83,9309.99,9302.01,9304.98,333.726,9308.32,9292.45,9255.235,9226.369999999999,9229.71,9276.830290559981,9265.736521173078,9254.264975967511,1
274,2020-06-25 21:40:00,9304.92,9305.0,9283.71,9285.39,473.603,9308.32,9292.45,9255.235,9226.369999999999,9229.45,9277.135994468554,9266.129590749615,9254.544124165111,-1
275,2020-06-25 21:45:00,9285.8,9296.4,9284.61,9293.86,415.145,9308.32,9292.45,9255.235,9226.369999999999,9202.23,9277.733280380391,9266.684198934623,9254.896732916994,1
276,2020-06-25 21:50:00,9293.84,9303.46,9291.71,9301.4,282.2270000000001,9308.32,9292.45,9255.235,9226.369999999999,9234.67,9278.578520366807,9267.37851495593,9255.313802576931,1
277,2020-06-25 21:55:00,9301.4,9302.99,9300.17,9300.65,101.279,9308.32,9292.45,9255.615,9226.369999999999,9261.62,9279.366787496565,9268.043944656813,9255.720405244403,1
278,2020-06-25 22:00:00,9300.66,9313.92,9300.43,9313.24,434.329,9308.32,9292.45,9255.615,9226.369999999999,9260.71,9280.576545085973,9268.947865763677,9256.236276049385,1
279,2020-06-25 22:05:00,9313.23,9313.99,9301.49,9301.49,342.288,9308.32,9292.45,9255.615,9226.369999999999,9262.13,9281.323454190044,9269.598708448404,9256.64213904446,1
280,2020-06-25 22:10:00,9301.4,9301.41,9287.0,9287.06,437.674,9308.32,9292.45,9256.035,9226.369999999999,9265.33,9281.528330826113,9269.947934279437,9256.914944972312,-1
281,2020-06-25 22:15:00,9287.07,9287.07,9236.59,9256.42,2254.932,9293.744999999999,9292.45,9256.035,9226.369999999999,9285.19,9280.63160472518,9269.677375593847,9256.910506003951,-1
282,2020-06-25 22:20:00,9256.42,9257.65,9230.17,9249.17,1977.931,9290.535,9290.535,9256.035,9226.369999999999,9283.81,9279.507975984994,9269.267228081968,9256.841084425441,-1
283,2020-06-25 22:25:00,9249.17,9261.0,9240.0,9250.53,957.549,9290.535,9290.535,9256.035,9226.369999999999,9280.67,9278.473048271244,9268.892483520329,9256.7844827714,-1
284,2020-06-25 22:30:00,9250.53,9256.59,9213.0,9221.47,2542.733,9281.95,9281.95,9259.51,9227.970000000001,9280.19,9276.4372251187,9267.944033849923,9256.46776095282,-1
285,2020-06-25 22:35:00,9221.52,9234.48,9213.0,9231.53,1165.765,9281.95,9281.95,9259.51,9227.970000000001,9276.83,9274.833395650176,9267.215753172924,9256.244103903917,-1
286,2020-06-25 22:40:00,9231.52,9239.0,9224.7,9238.27,701.784,9281.95,9281.95,9259.51,9227.970000000001,9279.1,9273.527560091241,9266.636838109465,9256.08290117832,-1
287,2020-06-25 22:45:00,9238.27,9266.0,9223.34,9252.9,1141.823,9281.95,9281.95,9259.51,9227.970000000001,9269.55,9272.790861516554,9266.362101347277,9256.054354979411,-1
288,2020-06-25 22:50:00,9252.91,9260.0,9245.61,9257.27,590.2669999999998,9281.95,9281.95,9259.51,9227.970000000001,9265.43,9272.23654503382,9266.18025932033,9256.065257625334,-1
289,2020-06-25 22:55:00,9257.31,9262.52,9248.89,9257.32,525.755,9268.295,9281.95,9259.51,9227.970000000001,9262.01,9271.703811282612,9266.003054133924,9256.076510920173,-1
290,2020-06-25 23:00:00,9257.32,9257.32,9243.78,9250.59,412.606,9263.494999999999,9281.95,9259.51,9227.970000000001,9272.93,9270.949746593948,9265.694793051245,9256.027304544206,-1
291,2020-06-25 23:05:00,9250.75,9255.0,9245.18,9251.28,260.244,9263.494999999999,9281.95,9259.51,9227.970000000001,9274.01,9270.247255644164,9265.40649719022,9255.984727821837,-1
292,2020-06-25 23:10:00,9250.97,9251.69,9242.33,9243.18,175.37099999999995,9263.494999999999,9281.95,9261.6525,9227.970000000001,9267.01,9269.280567942587,9264.961967246416,9255.869887213568,-1
293,2020-06-25 23:15:00,9243.19,9244.76,9240.07,9240.08,268.976,9263.494999999999,9281.95,9266.51,9227.970000000001,9261.97,9268.237690516067,9264.464327901489,9255.728273875331,-1
294,2020-06-25 23:20:00,9240.07,9250.0,9232.08,9249.56,638.516,9263.494999999999,9281.95,9266.875,9227.970000000001,9253.62,9267.570630140493,9264.166241343459,9255.6729530334,-1
295,2020-06-25 23:25:00,9249.56,9255.01,9243.58,9252.92,267.478,9263.494999999999,9281.95,9267.445,9227.970000000001,9254.98,9267.047393349761,9263.94131651659,9255.648262871666,-1
296,2020-06-25 23:30:00,9252.91,9257.18,9243.02,9256.89,340.0780000000001,9263.494999999999,9281.95,9267.445,9227.970000000001,9242.57,9266.684629301557,9263.800290186258,9255.659399527525,-1
297,2020-06-25 23:35:00,9256.89,9260.0,9251.3,9254.36,225.027,9263.494999999999,9281.95,9273.345,9233.869999999999,9244.32,9266.244463969359,9263.611484382533,9255.647745720104,-1
298,2020-06-25 23:40:00,9254.53,9258.01,9252.37,9257.36,221.674,9263.494999999999,9281.95,9281.0525,9239.265,9241.98,9265.92716168474,9263.486454694881,9255.66310226073,-1
299,2020-06-25 23:45:00,9257.36,9263.0,9253.76,9256.66,335.249,9257.205,9281.95,9297.85,9254.32,9251.41,9265.59619162457,9263.349925600984,9255.67204304763,-1
300,2020-06-25 23:50:00,9256.65,9258.41,9247.01,9249.79,311.956,9250.035,9281.95,9298.2425,9254.32,9247.81,9265.031684780837,9263.078727088965,9255.619289298324,-1
301,2020-06-25 23:55:00,9249.79,9250.0,9242.0,9246.75,367.252,9239.5,9281.95,9300.385,9254.32,9246.08,9264.378767467235,9262.752152547186,9255.539744102824,-1
302,2020-06-26 00:00:00,9246.75,9247.1,9220.39,9225.15,1171.011,9239.5,9281.95,9300.385,9254.32,9259.27,9262.977740057691,9262.000109496243,9255.267190344053,-1
303,2020-06-26 00:05:00,9224.91,9236.0,9222.22,9229.71,466.775,9239.5,9281.95,9300.385,9254.32,9252.55,9261.789606484203,9261.354307306317,9255.0379778746,-1
304,2020-06-26 00:10:00,9229.71,9233.0,9220.35,9229.45,450.426,9239.5,9281.95,9300.385,9254.32,9250.85,9260.634620538338,9260.716221160192,9254.808489283794,-1
305,2020-06-26 00:15:00,9229.45,9240.39,9181.3,9202.23,2365.118,9223.65,9266.099999999999,9300.385,9254.32,9251.17,9258.548741233397,9259.546496736986,9254.336933326093,-1
306,2020-06-26 00:20:00,9200.56,9247.11,9181.26,9234.67,2480.404,9223.630000000001,9266.08,9300.385,9254.32,9259.96,9257.69592904649,9259.048966802246,9254.16054827384,-1
307,2020-06-26 00:25:00,9234.55,9262.73,9232.3,9261.62,1863.191,9222.130000000001,9266.08,9300.385,9254.32,9259.71,9257.836074437686,9259.100387466202,9254.22744918618,-1
308,2020-06-26 00:30:00,9261.19,9278.21,9259.92,9260.71,1181.424,9229.735,9266.08,9300.385,9254.32,9238.77,9257.93871463634,9259.132579716877,9254.285588655364,-1
