Date,Open,High,Low,Close,Volume
2020-06-26 05:20:00,9226.9,9253.5,9222.52,9241.91,1406.112
2020-06-26 05:25:00,9241.91,9247.34,9238.76,9240.01,244.437
2020-06-26 05:30:00,9240.01,9242.19,9228.33,9239.7,435.36400000000003
2020-06-26 05:35:00,9239.71,9239.71,9225.65,9225.84,383.904
2020-06-26 05:40:00,9225.84,9231.55,9222.26,9226.65,348.37199999999996
2020-06-26 05:45:00,9226.65,9229.93,9213.33,9217.96,561.63
2020-06-26 05:50:00,9217.95,9221.25,9207.0,9207.66,962.887
2020-06-26 05:55:00,9207.67,9219.29,9207.3,9218.94,443.724
2020-06-26 06:00:00,9218.98,9220.77,9190.0,9220.67,2678.526
2020-06-26 06:05:00,9220.68,9225.0,9214.47,9223.91,425.99
2020-06-26 06:10:00,9223.92,9223.99,9211.06,9216.01,359.41
2020-06-26 06:15:00,9216.54,9220.0,9208.0,9219.41,402.57099999999997
2020-06-26 06:20:00,9219.51,9229.0,9219.41,9228.19,437.769
2020-06-26 06:25:00,9228.2,9229.82,9223.04,9228.83,509.19800000000004
2020-06-26 06:30:00,9228.84,9232.0,9219.84,9227.22,444.689
2020-06-26 06:35:00,9227.59,9228.89,9215.0,9220.67,473.85400000000004
2020-06-26 06:40:00,9220.67,9223.2,9215.0,9223.19,283.03
2020-06-26 06:45:00,9223.2,9224.95,9208.0,9213.37,327.56
2020-06-26 06:50:00,9213.36,9216.45,9209.11,9211.19,260.971
2020-06-26 06:55:00,9211.19,9214.28,9207.58,9208.45,288.231
2020-06-26 07:00:00,9208.64,9208.65,9185.28,9193.3,1703.297
2020-06-26 07:05:00,9193.02,9193.02,9165.37,9181.58,2289.166
2020-06-26 07:10:00,9181.61,9184.0,9150.0,9174.1,2588.228
2020-06-26 07:15:00,9174.11,9183.0,9150.0,9154.96,1349.6170000000002
2020-06-26 07:20:00,9154.96,9156.64,9120.0,9120.0,4578.959
2020-06-26 07:25:00,9120.0,9149.0,9115.19,9139.02,2694.855
2020-06-26 07:30:00,9139.02,9139.02,9115.18,9120.27,2128.458
2020-06-26 07:35:00,9120.26,9146.33,9108.05,9132.61,2829.4390000000003
2020-06-26 07:40:00,9132.61,9147.05,9120.7,9145.45,1359.6779999999999
2020-06-26 07:45:00,9145.45,9174.32,9138.31,9138.94,2741.9190000000003
2020-06-26 07:50:00,9138.93,9145.89,9130.0,9130.0,1009.449
2020-06-26 07:55:00,9130.0,9143.91,9087.04,9143.88,3344.453
2020-06-26 08:00:00,9143.66,9158.0,9121.33,9155.0,2042.233
2020-06-26 08:05:00,9155.0,9165.0,9147.01,9155.33,1204.354
2020-06-26 08:10:00,9155.33,9156.49,9132.96,9136.87,983.992
2020-06-26 08:15:00,9136.88,9155.52,9134.54,9153.99,772.585
2020-06-26 08:20:00,9154.0,9154.0,9135.1,9146.82,564.35
2020-06-26 08:25:00,9146.81,9146.81,9128.37,9133.18,706.336
2020-06-26 08:30:00,9133.17,9134.8,9112.59,9124.72,1172.5610000000001
2020-06-26 08:35:00,9124.72,9139.67,9122.01,9137.6,753.98
2020-06-26 08:40:00,9137.61,9143.49,9136.01,9136.02,471.499
2020-06-26 08:45:00,9136.02,9143.96,9135.0,9143.89,229.658
2020-06-26 08:50:00,9143.9,9146.97,9106.0,9128.81,1365.8139999999999
2020-06-26 08:55:00,9128.82,9136.24,9120.23,9133.66,546.5980000000001
2020-06-26 09:00:00,9133.66,9133.67,9112.85,9113.0,1172.298
2020-06-26 09:05:00,9112.99,9123.41,9093.59,9107.61,2271.768
2020-06-26 09:10:00,9107.38,9116.67,9100.47,9102.94,871.332
2020-06-26 09:15:00,9102.94,9128.0,9088.02,9113.94,2095.2729999999997
2020-06-26 09:20:00,9113.94,9125.29,9112.1,9120.8,845.9839999999999
2020-06-26 09:25:00,9120.79,9124.99,9113.0,9124.28,371.587
2020-06-26 09:30:00,9124.69,9152.82,9116.0,9152.82,1656.035
2020-06-26 09:35:00,9152.81,9233.41,9149.06,9222.19,6852.536999999999
2020-06-26 09:40:00,9222.51,9239.0,9212.0,9212.18,3282.0359999999996
2020-06-26 09:45:00,9212.17,9230.0,9212.17,9223.92,1705.711
2020-06-26 09:50:00,9223.92,9225.92,9208.0,9209.88,1445.9920000000002
2020-06-26 09:55:00,9209.88,9215.12,9206.5,9212.37,700.298
2020-06-26 10:00:00,9212.38,9234.99,9212.38,9230.73,1253.877
2020-06-26 10:05:00,9230.73,9258.88,9229.85,9238.75,2783.5
2020-06-26 10:10:00,9238.75,9242.77,9226.04,9226.05,718.5
2020-06-26 10:15:00,9226.05,9237.27,9226.0,9228.9,653.905
2020-06-26 10:20:00,9228.98,9229.62,9216.14,9224.78,716.0139999999999
2020-06-26 10:25:00,9224.78,9230.03,9217.0,9224.88,359.461
2020-06-26 10:30:00,9225.0,9226.79,9217.01,9220.94,360.211
2020-06-26 10:35:00,9220.95,9222.0,9209.5,9212.54,603.7090000000001
2020-06-26 10:40:00,9212.55,9220.0,9203.44,9203.84,763.655
2020-06-26 10:45:00,9203.85,9212.66,9201.01,9206.01,404.291
2020-06-26 10:50:00,9206.0,9215.94,9200.0,9213.66,623.736
2020-06-26 10:55:00,9213.12,9220.0,9209.0,9219.97,311.959
2020-06-26 11:00:00,9219.64,9223.36,9210.6,9211.98,477.23400000000004
2020-06-26 11:05:00,9211.96,9217.52,9211.95,9215.26,224.472
2020-06-26 11:10:00,9215.26,9215.27,9196.62,9202.18,637.658
2020-06-26 11:15:00,9202.19,9205.85,9191.1,9201.05,735.317
2020-06-26 11:20:00,9201.04,9205.0,9200.0,9200.15,364.784
2020-06-26 11:25:00,9200.15,9201.31,9184.16,9188.07,640.498
2020-06-26 11:30:00,9188.05,9197.67,9181.82,9193.01,801.752
2020-06-26 11:35:00,9193.01,9193.01,9176.0,9176.41,541.056
2020-06-26 11:40:00,9176.54,9183.39,9160.02,9162.81,1444.5279999999998
2020-06-26 11:45:00,9162.82,9183.58,9154.3,9171.27,1467.9129999999998
2020-06-26 11:50:00,9171.32,9179.58,9152.0,9179.52,1053.526
2020-06-26 11:55:00,9179.52,9188.0,9177.0,9188.0,816.93
2020-06-26 12:00:00,9187.99,9204.39,9187.99,9190.01,1629.604
2020-06-26 12:05:00,9190.0,9197.0,9181.68,9197.0,672.01
2020-06-26 12:10:00,9197.0,9215.0,9197.0,9210.39,1326.234
2020-06-26 12:15:00,9210.4,9214.97,9194.59,9210.14,890.877
2020-06-26 12:20:00,9210.23,9220.0,9208.44,9210.27,602.566
2020-06-26 12:25:00,9210.15,9214.69,9205.0,9207.62,342.08099999999996
2020-06-26 12:30:00,9207.83,9213.94,9202.13,9202.13,374.82099999999997
2020-06-26 12:35:00,9202.13,9202.95,9193.19,9196.23,488.648
2020-06-26 12:40:00,9196.23,9196.23,9190.34,9194.66,313.251
2020-06-26 12:45:00,9194.66,9199.0,9187.04,9196.52,425.45
2020-06-26 12:50:00,9196.63,9215.0,9195.93,9213.92,603.896
2020-06-26 12:55:00,9213.88,9213.91,9204.0,9206.54,346.699
2020-06-26 13:00:00,9206.53,9233.14,9204.0,9217.58,1550.81
2020-06-26 13:05:00,9218.0,9218.95,9210.0,9211.96,504.064
2020-06-26 13:10:00,9211.94,9212.12,9193.21,9200.12,503.759
2020-06-26 13:15:00,9200.12,9201.44,9195.0,9200.97,393.99800000000005
2020-06-26 13:20:00,9200.83,9200.84,9190.0,9195.41,479.47
2020-06-26 13:25:00,9195.41,9203.12,9184.0,9191.41,999.988
2020-06-26 13:30:00,9192.0,9193.34,9179.17,9184.01,695.447
2020-06-26 13:35:00,9184.0,9199.9,9184.0,9189.65,307.887
2020-06-26 13:40:00,9189.66,9189.66,9170.01,9170.87,683.711
2020-06-26 13:45:00,9170.87,9188.1,9166.88,9186.55,881.051
2020-06-26 13:50:00,9186.66,9186.9,9180.01,9181.02,299.215
2020-06-26 13:55:00,9181.21,9181.23,9141.85,9151.19,2416.431
2020-06-26 14:00:00,9151.2,9156.43,9125.96,9137.21,2330.292
2020-06-26 14:05:00,9137.41,9156.4,9136.0,9149.0,987.546
2020-06-26 14:10:00,9149.0,9149.81,9102.45,9123.44,3642.578
2020-06-26 14:15:00,9123.73,9134.56,9101.9,9105.0,2393.731
2020-06-26 14:20:00,9105.0,9108.3,9050.0,9076.73,8361.551
2020-06-26 14:25:00,9076.73,9098.41,9038.52,9089.01,4729.491
2020-06-26 14:30:00,9089.0,9104.0,9074.3,9079.02,3235.566
2020-06-26 14:35:00,9079.01,9088.61,9057.6,9065.43,2061.239
2020-06-26 14:40:00,9065.72,9075.0,9050.0,9074.96,2153.216
2020-06-26 14:45:00,9074.86,9101.0,9069.0,9081.53,1994.4779999999998
2020-06-26 14:50:00,9081.6,9096.81,9069.5,9081.69,1263.224
2020-06-26 14:55:00,9081.99,9094.71,9061.72,9086.35,1468.733
2020-06-26 15:00:00,9086.36,9210.0,9077.16,9178.0,10370.945
2020-06-26 15:05:00,9178.0,9184.42,9160.06,9163.36,2822.986
2020-06-26 15:10:00,9163.37,9168.4,9145.0,9165.99,2020.983
2020-06-26 15:15:00,9165.99,9169.44,9129.0,9145.64,1875.338
2020-06-26 15:20:00,9145.64,9155.0,9133.0,9148.75,1006.53
2020-06-26 15:25:00,9148.96,9157.92,9130.01,9136.48,1537.506
2020-06-26 15:30:00,9136.48,9156.37,9135.53,9136.39,1084.9589999999998
2020-06-26 15:35:00,9136.39,9161.79,9135.81,9155.44,952.8530000000001
2020-06-26 15:40:00,9155.44,9157.77,9143.45,9148.52,701.328
2020-06-26 15:45:00,9148.52,9148.53,9135.2,9135.21,579.899
2020-06-26 15:50:00,9135.2,9149.32,9122.22,9140.16,976.035
2020-06-26 15:55:00,9140.16,9148.85,9133.96,9148.85,578.82
2020-06-26 16:00:00,9148.85,9154.43,9134.5,9146.38,1011.41
2020-06-26 16:05:00,9146.65,9147.49,9113.0,9122.6,1207.577
2020-06-26 16:10:00,9122.8,9133.15,9117.27,9120.0,704.431
2020-06-26 16:15:00,9120.0,9127.63,9087.42,9092.3,2104.382
2020-06-26 16:20:00,9092.47,9114.72,9090.3,9111.22,1519.392
2020-06-26 16:25:00,9113.5,9127.0,9112.6,9118.95,38.786953
